scope,url,media_name,media_type,media_focus,language,domain,state_abbr
Plainview,http://www.myplainview.com/,Plainview Daily Herald,NP,GI,ENG,myplainview.com,tx
Plano,http://www.insidetxbiz.com/,Inside Collin County Business,MG,BU,ENG,insidetxbiz.com,tx
Plano,http://planoprofile.com/,Plano Profile,MG,GI,ENG,planoprofile.com,tx
Plano,http://starlocalmedia.com/planocourier/,Plano Star Courier,NP,GI,ENG,starlocalmedia.com,tx
Plano,http://starlocalmedia.com/,Star Local Media,IN,GI,ENG,starlocalmedia.com,tx
Pleasanton,https://www.pleasantonexpress.com/,Pleasanton Express,NP,GI,ENG,pleasantonexpress.com,tx
Port Aransas,http://www.portasouthjetty.com/,Port Aransas South Jetty,NP,GI,ENG,portasouthjetty.com,tx
Port Arthur,http://www.panews.com/,Port Arthur News,NP,GI,ENG,panews.com,tx
Port Isabel,http://portisabelsouthpadre.com/,Port Isabel South Padre Press,NP,GI,ENG,portisabelsouthpadre.com,tx
Port Lavaca,http://www.portlavacawave.com/,Port Lavaca Wave,NP,GI,ENG,portlavacawave.com,tx
Porter,http://www.chron.com/neighborhood/east-montgomery/,East Montgomery County Observer,NP,GI,ENG,chron.com,tx
Post City,http://www.thepostdispatch.com/,Post Dispatch,NP,GI,ENG,thepostdispatch.com,tx
Prairie View,http://www.pvpanther.com/,Panther,NP,CO,ENG,pvpanther.com,tx
Princeton,http://princetonherald.com/,Princeton Herald,NP,GI,ENG,princetonherald.com,tx
Quanah,http://www.quanahtribunechief.com/,Quanah Tribune Chief,NP,GI,ENG,quanahtribunechief.com,tx
Quinlan,https://www.quinlan-tawakoninews.com/,Quinlan Tawakoni News,NP,GI,ENG,quinlan-tawakoninews.com,tx
Quitaque,http://www.thevalleytribune.com/,Valley Tribune,NP,GI,ENG,thevalleytribune.com,tx
Quitman,http://www.smalltownpapers.com/newspapers/newspaper.php?id=413,Wood County Democrat,NP,GI,ENG,smalltownpapers.com,tx
Ranger,https://www.eastlandcountytoday.com/ranger-times,Ranger Times,NP,GI,ENG,eastlandcountytoday.com,tx
Raymondville,http://www.raymondvillechroniclenews.com/,Raymondville Chronicle Willacy,NP,GI,ENG,raymondvillechroniclenews.com,tx
Red Oak,http://www.redoakrecord.com/,Red Oak Record,NP,GI,ENG,redoakrecord.com,tx
Refugio,http://www.mysoutex.com/refugio_county_press/,Refugio County Press,NP,GI,ENG,mysoutex.com,tx
Richardson,http://utdmercury.com/,UTD Mercury,NP,CO,ENG,utdmercury.com,tx
Richmond,https://coveringfortbend.com/,Covering Fort Bend,IN,GI,ENG,coveringfortbend.com,tx
Richmond,http://www.chron.com/neighborhood/fortbend/,Fort Bend Sun,NP,GI,ENG,chron.com,tx
Rio Grande City,https://periodicoenlacergv.com/,Enlace,NP,ET,SPA,periodicoenlacergv.com,tx
Rio Grande City,http://www.rgherald.com/,RG Herald,IN,GI,ENG,rgherald.com,tx
Rio Hondo,http://www.theriohondonews.com/,Rio Hondo,NP,GI,ENG,theriohondonews.com,tx
Rising Star,https://www.eastlandcountytoday.com/rising-star,Rising Star,NP,GI,ENG,eastlandcountytoday.com,tx
Robert Lee,http://www.observerenterprise.com/,Observer Enterprise,NP,GI,ENG,observerenterprise.com,tx
Robstown,http://www.recordstar.com/,Nueces County Record Star,NP,GI,ENG,recordstar.com,tx
Rochester,http://www.smalltownpapers.com/newspapers/newspaper.php?id=383,Twin Cities News,NP,GI,ENG,smalltownpapers.com,tx
Rockdale,http://www.rockdalereporter.com/,Rockdale Reporter,NP,GI,ENG,rockdalereporter.com,tx
Rockport,http://www.rockportpilot.com/,Rockport Pilot,NP,GI,ENG,rockportpilot.com,tx
Rocksprings,https://www.rockspringsrecord.com/,Rocksprings Record,NP,GI,ENG,rockspringsrecord.com,tx
Rockwall,http://www.rockwallheraldbanner.com/,Rockwall County Herald Banner,NP,GI,ENG,rockwallheraldbanner.com,tx
Rockwall,http://www.rockwallcountynews.com/,Rockwall County News,NP,GI,ENG,rockwallcountynews.com,tx
Rosebud,https://www.rosebudnews.net/,Rosebud News,NP,GI,ENG,rosebudnews.net,tx
Rosenberg,http://www.fbherald.com/,Fort Bend Herald and Texas,NP,GI,ENG,fbherald.com,tx
Rotan,https://www.fishercountychronicle.com/,Fisher Country Chronicle,NP,GI,ENG,fishercountychronicle.com,tx
Round Rock,http://www.statesman.com/news/local/round-rock-leader/,Round Rock Leader,NP,GI,ENG,statesman.com,tx
Rowlett,http://starlocalmedia.com/rowlettlakeshoretimes/,Rowlett Lakeshore Times,NP,GI,ENG,starlocalmedia.com,tx
Roxton,http://www.theroxtonprogress.com/,Roxton Progress,NP,GI,ENG,theroxtonprogress.com,tx
Royse City,http://www.roysecityheraldbanner.com/,Royse City Herald Banner,NP,GI,ENG,roysecityheraldbanner.com,tx
Rusk,https://www.thecherokeean.com/,Cherokeean Herald,NP,GI,ENG,thecherokeean.com,tx
Sachse,http://sachsenews.com/,Sachse News,NP,GI,ENG,sachsenews.com,tx
Salado,http://saladovillagevoice.com/,Salado Village Voice,NP,GI,ENG,saladovillagevoice.com,tx
San Angelo,http://www.conchovalleyhomepage.com/,KLST,BC,GI,ENG,conchovalleyhomepage.com,tx
San Angelo,http://www.livestockweekly.com/,Livestock Weekly,NP,AG,ENG,livestockweekly.com,tx
San Angelo,http://www.asurampage.com/,Ram Page,NP,CO,ENG,asurampage.com,tx
San Angelo,http://sanangelolive.com/,San Angelo Live,MG,GI,ENG,sanangelolive.com,tx
San Angelo,http://www.gosanangelo.com/,San Angelo Standard Times,NP,GI,ENG,gosanangelo.com,tx
San Angelo,http://sanangelodiocese.org/west-texas-angelus,West Texas Angelus,NP,RL,ENG,sanangelodiocese.org,tx
San Antonio,http://foxsanantonio.com/,KABB,BC,GI,ENG,foxsanantonio.com,tx
San Antonio,http://www.mysanantonio.com/,KENS,BC,GI,ENG,mysanantonio.com,tx
San Antonio,http://www.ksat.com/,KSAT,BC,GI,ENG,ksat.com,tx
San Antonio,http://www.ktsa.com/,KTSA,BC,GI,ENG,ktsa.com,tx
San Antonio,http://www.telemundosanantonio.com/,KVDA,BC,ET,SPA,telemundosanantonio.com,tx
San Antonio,http://www.univision.com/san-antonio/kwex,KWEX,BC,ET,SPA,univision.com,tx
San Antonio,http://laprensasa.com/,La Prensa,NP,ET,SPA,laprensasa.com,tx
San Antonio,https://lakefrontollu.com/,Lake Front,NP,CO,ENG,lakefrontollu.com,tx
San Antonio,http://www.uiw.edu/logos/,Logos,NP,CO,ENG,uiw.edu,tx
San Antonio,http://www.paisano-online.com/,Paisano,NP,CO,ENG,paisano-online.com,tx
San Antonio,http://theranger.org/,Ranger,NP,CO,ENG,theranger.org,tx
San Antonio,http://www.stmurattlernews.com/,Rattler,NP,CO,ENG,stmurattlernews.com,tx
San Antonio,http://www.riverwalkcurrent.com/,River Walk Current,IN,GI,ENG,riverwalkcurrent.com,tx
San Antonio,http://www.bizjournals.com/sanantonio/,San Antonio Business Journal,NP,BU,ENG,bizjournals.com,tx
San Antonio,http://www.sacurrent.com/,San Antonio Current,NP,AL,ENG,sacurrent.com,tx
San Antonio,http://www.sanantoniomag.com/,San Antonio Magazine,MG,GI,ENG,sanantoniomag.com,tx
San Antonio,http://sanantonionews.com/,San Antonio News,IN,GI,ENG,sanantonionews.com,tx
San Antonio,https://www.tpr.org/,Texas Public Radio,BC,GI,ENG,tpr.org,tx
San Antonio,https://www.archsa.org/todays-catholic/,Today's Catholic,NP,RL,ENG,archsa.org,tx
San Antonio,http://www.trinitonian.com/,Trinitonian,NP,CO,ENG,trinitonian.com,tx
San Antonio,http://woai.iheart.com/,WOAI,BC,GI,ENG,woai.iheart.com,tx
San Antonio,http://news4sanantonio.com/,WOAI,BC,GI,ENG,news4sanantonio.com,tx
San Antonio JB,http://www.jbsa.mil/News/Publications/,JBSA Legacy,NP,ML,ENG,jbsa.mil,tx
San Augustine,http://www.sanaugustinetribune.com/,San Augustine Tribune,NP,GI,ENG,sanaugustinetribune.com,tx
San Benito,http://sbnewspaper.com/,San Benito News,NP,GI,ENG,sbnewspaper.com,tx
San Marcos,https://www.sanmarcosrecord.com/,San Marcos Daily Record,NP,GI,ENG,sanmarcosrecord.com,tx
San Marcos,http://smmercury.com/,San Marcos Mercury,IN,GI,ENG,smmercury.com,tx
San Marcos,http://star.txstate.edu/,University Star,NP,CO,ENG,star.txstate.edu,tx
San Saba,https://www.sansabanews.com/,San Saba News and Star,NP,GI,ENG,sansabanews.com,tx
Sanderson,http://www.tcnewsleader.com/,Terrell County News Leader,NP,GI,ENG,tcnewsleader.com,tx
Sanger,http://lemonspublications.com/sncurrent.pdf,Sanger News,NP,GI,ENG,lemonspublications.com,tx
Schulenburg,http://www.schulenburgsticker.com/,Schulenburg Sticker,NP,GI,ENG,schulenburgsticker.com,tx
Seagoville,http://www.seagovillegazette.com/,Seagoville Gazette,NP,GI,ENG,seagovillegazette.com,tx
Sealy,http://www.sealynews.com/,Sealy News,NP,GI,ENG,sealynews.com,tx
Seguin,http://seguingazette.com/,Seguin Gazette Enterprise,NP,GI,ENG,seguingazette.com,tx
Seminole,http://seminolesentinel.com/,Seminole Sentinel,NP,GI,ENG,seminolesentinel.com,tx
Seymour,http://www.baylorbanner.com/,Baylor County Banner,NP,GI,ENG,baylorbanner.com,tx
Shamrock,http://www.countystarnews.com/,County Star News,NP,GI,ENG,countystarnews.com,tx
Shepherd,http://www.sanjacnews.com/,San Jacinto News Times,NP,GI,ENG,sanjacnews.com,tx
Sherman,http://www.heralddemocrat.com/,Herald Democrat,NP,GI,ENG,heralddemocrat.com,tx
Sherman,http://www.kxii.com/,KXII,BC,GI,ENG,kxii.com,tx
Silsbee,https://www.silsbeebee.com/,Silsbee Bee,NP,GI,ENG,silsbeebee.com,tx
Silverton,http://www.caprockcourier.com/,Caprock Courier,NP,GI,ENG,caprockcourier.com,tx
Slaton,http://slatonitenews.com/,Slatonite,NP,GI,ENG,slatonitenews.com,tx
Smithville,http://www.statesman.com/news/local/smithville-times/,Smithville Times,NP,GI,ENG,statesman.com,tx
Snyder,https://www.snyderdailynews.com/,Snyder Daily News,NP,GI,ENG,snyderdailynews.com,tx
Sonora,https://www.devilsriver.news/,Devil's River News,NP,GI,ENG,devilsriver.news,tx
South Padre Island,http://www.valleymorningstar.com/coastal_current/,Coastal Current,NP,GI,ENG,valleymorningstar.com,tx
Southlake,https://mysouthlakenews.com/,My Southlake News,IN,GI,ENG,mysouthlakenews.com,tx
Spearman,http://highplainsobserver.com/,High Plains Observer,IN,GI,ENG,highplainsobserver.com,tx
Spearman,http://www.spearmanreporter.com/,Hansford County Reporter,NP,GI,ENG,spearmanreporter.com,tx
Spearman,http://www.smalltownpapers.com/newspapers/newspaper.php?id=159,Hansford County Reporter,NP,GI,ENG,smalltownpapers.com,tx
Spring,https://springhappenings.com/,Spring Happenings,IN,GI,ENG,springhappenings.com,tx
Spring,http://www.chron.com/neighborhood/spring/,Spring Observer,NP,GI,ENG,chron.com,tx
Springtown,http://springtown-epigraph.net/,Springtown Epigraph,NP,GI,ENG,springtown-epigraph.net,tx
Spur,http://www.thetexasspur.com/,Texas Spur,NP,GI,ENG,thetexasspur.com,tx
Stafford,http://www.fortbendstar.com/,Fort Bend Southwest Star,NP,GI,ENG,fortbendstar.com,tx
Stamford,https://www.americannewspapers.net/stamford-american/,Stamford American,NP,GI,ENG,americannewspapers.net,tx
Stamford,http://www.thestamfordstar.com/,Stamford Star,NP,GI,ENG,thestamfordstar.com,tx
Stanton,https://www.martincountymessenger.com/,Martin County Messenger,NP,GI,ENG,martincountymessenger.com,tx
Stephenville,http://jtacnews.com/,J Tac News,NP,CO,ENG,jtacnews.com,tx
Stephenville,http://www.yourstephenvilletx.com/,Stephenville Empire Tribune,NP,GI,ENG,yourstephenvilletx.com,tx
Sugar Land,http://www.sugarlandmagazine.com/,Sugar Land Magazine,MG,GI,ENG,sugarlandmagazine.com,tx
Sugar Land,http://www.chron.com/neighborhood/sugarland/,Sugar Land Sun,NP,GI,ENG,chron.com,tx
Sulphur Springs,http://www.countryworldnews.com/,Country World,NP,AG,ENG,countryworldnews.com,tx
Sulphur Springs,http://www.lakeforkareanews.com/,Lake Fork Area News,NP,GI,ENG,lakeforkareanews.com,tx
Sulphur Springs,http://www.myssnews.com/,Sulphur Springs News Telegram,NP,GI,ENG,myssnews.com,tx
Sweetwater,http://www.sweetwaterreporter.com/,Sweetwater Reporter,NP,GI,ENG,sweetwaterreporter.com,tx
Taylor,http://taylorpress.net/,Taylor Press,NP,GI,ENG,taylorpress.net,tx
Teague,http://www.teaguechronicle.com/,Teague Chronicle,NP,GI,ENG,teaguechronicle.com,tx
Temple,http://www.kcentv.com/,KCEN,BC,GI,ENG,kcentv.com,tx
Temple,http://www.tdtnews.com/,Temple Daily Telegram,NP,GI,ENG,tdtnews.com,tx
Terrell,http://www.terrelltribune.com/,Terrell Tribune,NP,GI,ENG,terrelltribune.com,tx
Texarkana,http://www.texarkanagazette.com/,Texarkana Gazette,NP,GI,ENG,texarkanagazette.com,tx
Texas City,http://thepostnewspaper.net/,Post,NP,GI,ENG,thepostnewspaper.net,tx
The Colony,http://starlocalmedia.com/thecolonycourierleader/,The Colony Courier Leader,NP,GI,ENG,starlocalmedia.com,tx
The Woodlands,http://www.thepapermagazine.com/,Paper,IN,GI,ENG,thepapermagazine.com,tx
The Woodlands,http://www.chron.com/neighborhood/woodlands/,The Woodlands Villager,NP,GI,ENG,chron.com,tx
Thorndale,https://www.cameronherald.com/articles/thorndale,Thorndale Champion,NP,GI,ENG,cameronherald.com,tx
Three Rivers,http://www.mysoutex.com/the_progress/,Progress,NP,GI,ENG,mysoutex.com,tx
Throckmorton,http://www.throckmortontribune.com/,Throckmorton Tribune,NP,GI,ENG,throckmortontribune.com,tx
Timpson,https://www.easttexaspress.com/,East Texas Press,NP,GI,ENG,easttexaspress.com,tx
Tomball,http://www.tribunenews.com/,Tomball Magnolia Tribune,NP,GI,ENG,tribunenews.com,tx
Tomball,http://www.chron.com/neighborhood/tomball/,Potpourri,NP,GI,ENG,chron.com,tx
Trinity,http://www.trinityconews.com/,Trinity Standard,NP,GI,ENG,trinityconews.com,tx
Tyler,https://www.dioceseoftyler.org/news/category/cet-online/,Catholic East Texas,NP,RL,ENG,dioceseoftyler.org,tx
Tyler,http://thedrumbeat.com/,Drumbeat,NP,CO,ENG,thedrumbeat.com,tx
Tyler,http://www.easttexasmatters.com/,KETK,BC,GI,ENG,easttexasmatters.com,tx
Tyler,http://www.kltv.com/,KLTV,BC,GI,ENG,kltv.com,tx
Tyler,http://www.ktbb.com/,KTBB,BC,GI,ENG,ktbb.com,tx
Tyler,http://www.cbs19.tv/,KYTX,BC,GI,ENG,cbs19.tv,tx
Tyler,http://www.patriottalon.com/,Patriot Talon,NP,CO,ENG,patriottalon.com,tx
Tyler,http://www.tylerpaper.com/,Tyler Morning Telegraph,NP,GI,ENG,tylerpaper.com,tx
Uvalde,https://www.uvaldeleadernews.com/,Uvalde Leader News,NP,GI,ENG,uvaldeleadernews.com,tx
Van,http://www.countylinemagazine.com/,County Line Magazine,MG,GI,ENG,countylinemagazine.com,tx
Van,https://www.vanbanner.com/,Van Banner,NP,GI,ENG,vanbanner.com,tx
Van Alstyne,http://www.vanalstyneleader.com/,Van Alstyne Leader,NP,GI,ENG,vanalstyneleader.com,tx
Van Horn,https://thevanhornadvocate.com/,Van Horn Advocate,NP,GI,ENG,thevanhornadvocate.com,tx
Vernon,http://www.vernonrecord.com/,Vernon Daily Record,NP,GI,ENG,vernonrecord.com,tx
Victoria,https://victoriadiocese.org/the-catholic-lighthouse,Catholic Lighthouse,NP,RL,ENG,victoriadiocese.org,tx
Victoria,http://www.uhvflame.com/,Flame,NP,CO,ENG,uhvflame.com,tx
Victoria,http://www.crossroadstoday.com/,KAVU,BC,GI,ENG,crossroadstoday.com,tx
Victoria,https://www.victoriaadvocate.com/,Victoria Advocate,NP,GI,ENG,victoriaadvocate.com,tx
Vidor,https://www.thevidorian.com/,Vidorian,NP,GI,ENG,thevidorian.com,tx
Waco,http://baylorlariat.com/,Baylor Lariat,NP,CO,ENG,baylorlariat.com,tx
Waco,http://yourhometownnews.com/,Hometown News,NP,GI,ENG,yourhometownnews.com,tx
Waco,http://www.mycentx.com/,KWKT,BC,GI,ENG,mycentx.com,tx
Waco,http://www.kwtx.com/, KWTX,BC,GI,ENG,kwtx.com,tx
Waco,http://www.kxxv.com/,KXXV,BC,GI,ENG,kxxv.com,tx
Waco,http://www.wacotrib.com/,Waco Tribune Herald,NP,GI,ENG,wacotrib.com,tx
Waller,http://www.thewallertimes.com/,Waller Times,NP,GI,ENG,thewallertimes.com,tx
Wallis,http://www.wallisnews.com/,Wallis News Review,NP,GI,ENG,wallisnews.com,tx
Waxahachie,http://www.waxahachietx.com/,Waxahachie Daily Light,NP,GI,ENG,waxahachietx.com,tx
Weatherford,http://www.weatherforddemocrat.com/,Weatherford Democrat,NP,GI,ENG,weatherforddemocrat.com,tx
Weatherford,http://www.star-telegram.com/news/local/community/weatherford-star-telegram/,Weatherford Star Telegram,NP,GI,ENG,star-telegram.com,tx
Weimar,http://www.weimarmercury.com/,Weimar Mercury,NP,GI,ENG,weimarmercury.com,tx
Weslaco,http://www.krgv.com/,KRGV,BC,GI,ENG,krgv.com,tx
Weslaco,http://www.themonitor.com/mvtc/,Mid Valley Town Crier,NP,GI,ENG,themonitor.com,tx
West University Place,http://www.instantnewswestu.com/,Instant News West U,IN,GI,ENG,instantnewswestu.com,tx
West University Place,http://thebuzzmagazines.com/,West University Buzz,MG,GI,ENG,thebuzzmagazines.com,tx
West University Place,http://www.westuessentials.com/,West University Essentials,MG,GI,ENG,westuessentials.com,tx
Wharton,http://www.journal-spectator.com/,Wharton Journal Spectator,NP,GI,ENG,journal-spectator.com,tx
Whitehouse,http://www.tricountyleader.com/,Tri County Leader,NP,GI,ENG,tricountyleader.com,tx
Whitesboro,http://www.whitesboronews.com/,Whitesboro News Record,NP,GI,ENG,whitesboronews.com,tx
Whitney,http://www.smalltownpapers.com/newspapers/newspaper.php?id=228,Lakelander,NP,GI,ENG,smalltownpapers.com,tx
Wichita Falls,http://www.newschannel6now.com/,KAUZ,BC,GI,ENG,newschannel6now.com,tx
Wichita Falls,http://www.texomashomepage.com/,KFDX,BC,GI,ENG,texomashomepage.com,tx
Wichita Falls,http://newstalk1290.com/,KWFS,BC,GI,ENG,newstalk1290.com,tx
Wichita Falls,http://www.timesrecordnews.com/,Wichita Falls Times Record News,NP,GI,ENG,timesrecordnews.com,tx
Wichita Falls,http://thewichitan.com/,Wichitan,NP,CO,ENG,thewichitan.com,tx
Wills Point,https://www.willspointchronicle.com/,Wills Point Chronicle,NP,GI,ENG,willspointchronicle.com,tx
Wimberley,http://www.hillcountrysun.com/,Hill Country Sun,MG,GI,ENG,hillcountrysun.com,tx
Wimberley,https://www.wimberleyview.com/,Wimberley View,NP,GI,ENG,wimberleyview.com,tx
Woodville,http://www.tylercountybooster.com/,Tyler County Booster,NP,GI,ENG,tylercountybooster.com,tx
Wortham,http://www.smalltowntalknews.com/,Small Town Talk Community News,NP,GI,ENG,smalltowntalknews.com,tx
Wylie,http://wylienews.com/,Wylie News,NP,GI,ENG,wylienews.com,tx
Yorktown,https://www.yorktownnews-view.com/,Yorktown News View,NP,GI,ENG,yorktownnews-view.com,tx
State,https://capwestnews.org/,Capital West News,IN,GI,ENG,capwestnews.org,ut
State,http://gephardtdaily.com/,Gephardt Daily,IN,GI,ENG,gephardtdaily.com,ut
State,http://www.utah.statenews.net/,State News,IN,GI,ENG,www.utah.statenews.net,ut
State,http://dev.utahbusiness.com/,Utah Business,MG,BU,ENG,dev.utahbusiness.com,ut
State,http://www.utahtweets.com/,Utah Tweets,IN,GI,ENG,utahtweets.com,ut
Beaver,http://www.beavercountyjournal.com/,Beaver County Journal,NP,GI,ENG,beavercountyjournal.com,ut
Bountiful,http://www.davisclipper.com/,Davis County Clipper,NP,GI,ENG,davisclipper.com,ut
Brigham City,http://www.benewsjournal.com/,Box Elder News Journal,NP,GI,ENG,benewsjournal.com,ut
Castle Dale,http://www.ecprogress.com/,Emery County Progress,NP,GI,ENG,ecprogress.com,ut
Cedar City,http://www.ironcountytoday.com/,Iron County Today,NP,GI,ENG,ironcountytoday.com,ut
Cedar City,http://www.suunews.com/,University Journal,NP,CO,ENG,suunews.com,ut
Cottonwood Heights,http://www.cottonwoodholladayjournal.com/,Cottonwood Holladay Journal,NP,GI,ENG,cottonwoodholladayjournal.com,ut
Delta,http://www.millardccp.com/,Millard County Chronicle Progress,NP,GI,ENG,millardccp.com,ut
Draper,http://www.draperjournal.com/,Draper Journal,NP,GI,ENG,draperjournal.com,ut
Ephraim,http://www.snowcollegenews.com/,Snowdrift,NP,CO,ENG,snowcollegenews.com,ut
Heber City,http://www.wasatchwave.com/,Wasatch Wave,NP,GI,ENG,wasatchwave.com,ut
Hill AFB,http://www.hilltoptimes.com/,Hilltop Times,NP,ML,ENG,hilltoptimes.com,ut
Kanab,http://www.sunews.net/,Southern Utah News,NP,GI,ENG,sunews.net,ut
Kearns,http://kearnstimes.com/,Kearns Times,IN,GI,ENG,kearnstimes.com,ut
Loa,http://www.insiderutah.com/,Insider,NP,GI,ENG,insiderutah.com,ut
Logan,http://www.cachevalleydaily.com/,Cache Valley Daily,BC,GI,ENG,cachevalleydaily.com,ut
Logan,http://news.hjnews.com/,Herald Journal,NP,GI,ENG,news.hjnews.com,ut
Logan,http://upr.org/,KUSU,BC,GI,ENG,upr.org,ut
Logan,http://usustatesman.com/,Utah Statesman,NP,CO,ENG,usustatesman.com,ut
Magna,http://magnatimes.com/,Magna Times,NP,GI,ENG,magnatimes.com,ut
Manti,http://sanpetemessenger.com/,Sanpete Messenger,NP,GI,ENG,sanpetemessenger.com,ut
Midvale,http://www.midvalejournal.com/,Midvale Journal,IN,GI,ENG,midvalejournal.com,ut
Millcreek,http://www.mymillcreekjournal.com/,Millcreek Journal,IN,GI,ENG,mymillcreekjournal.com,ut
Moab,http://www.canyoncountryzephyr.com/,Canyon County Zephyr,NP,GI,ENG,canyoncountryzephyr.com,ut
Moab,http://www.moabsunnews.com/,Moab Sun News,NP,GI,ENG,moabsunnews.com,ut
Moab,http://www.moabtimes.com/,Times Independent,NP,GI,ENG,moabtimes.com,ut
Monticello,http://www.sjrnews.com/,San Juan Record,NP,GI,ENG,sjrnews.com,ut
Morgan,http://morgannews.com/,Morgan County News,NP,GI,ENG,morgannews.com,ut
Mount Pleasant,http://www.heraldextra.com/sanpete-county/,Pyramid,NP,GI,ENG,heraldextra.com,ut
Murray,http://www.murrayjournal.com/,Murray Journal,NP,GI,ENG,murrayjournal.com,ut
Nephi,http://www.nephitimesnews.com/,Times News,NP,GI,ENG,nephitimesnews.com,ut
North Ogden,http://www.sentinelnews.net/,Sentinel News,NP,GI,ENG,sentinelnews.net,ut
Ogden,http://www.kloradio.com/,KLO,BC,GI,ENG,kloradio.com,ut
Ogden,http://signpost.mywebermedia.com/,Signpost,NP,CO,ENG,signpost.mywebermedia.com,ut
Ogden,http://www.standard.net/,Standard Examiner,NP,GI,ENG,standard.net,ut
Orem,http://www.uvureview.com/,UVU Review,NP,CO,ENG,uvureview.com,ut
